Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2010,2010,2010,4,0,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,0701,"Potatoes, fresh or chilled.",8,Weight in kilograms,1568569,,,,1568569,,981736,,,0
H3,2011,2011,2011,4,0,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,0701,"Potatoes, fresh or chilled.",8,Weight in kilograms,9362535,,,,9362535,,5078349,,,0
H3,2012,2012,2012,4,0,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,0701,"Potatoes, fresh or chilled.",8,Weight in kilograms,5098831,,,,5098831,,3796934,,,0
H3,2007,2007,2007,4,0,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,0702,"Tomatoes, fresh or chilled.",8,Weight in kilograms,175442,,,,175442,,298398,,,0
H3,2008,2008,2008,4,0,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,0702,"Tomatoes, fresh or chilled.",8,Weight in kilograms,93793,,,,93793,,278907,,,0
H3,2009,2009,2009,4,0,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,0702,"Tomatoes, fresh or chilled.",8,Weight in kilograms,138250,,,,138250,,344787,,,0
H3,2010,2010,2010,4,0,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,0702,"Tomatoes, fresh or chilled.",8,Weight in kilograms,230607,,,,230607,,578338,,,0
H3,2011,2011,2011,4,0,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,0702,"Tomatoes, fresh or chilled.",8,Weight in kilograms,244382,,,,244382,,583230,,,0
H3,2012,2012,2012,4,0,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,0702,"Tomatoes, fresh or chilled.",8,Weight in kilograms,237189,,,,237189,,596579,,,0
H3,2007,2007,2007,4,0,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,0703,"Onions, shallots, garlic, leeks and other alliaceous vegetables, fresh or chilled.",8,Weight in kilograms,6554069,,,,6554069,,2156857,,,0
H3,2008,2008,2008,4,0,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,0703,"Onions, shallots, garlic, leeks and other alliaceous vegetables, fresh or chilled.",8,Weight in kilograms,4882166,,,,4882166,,2852518,,,0
H3,2009,2009,2009,4,0,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,0703,"Onions, shallots, garlic, leeks and other alliaceous vegetables, fresh or chilled.",8,Weight in kilograms,5466372,,,,5466372,,2600272,,,0
H3,2010,2010,2010,4,0,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,0703,"Onions, shallots, garlic, leeks and other alliaceous vegetables, fresh or chilled.",8,Weight in kilograms,10356418,,,,10356418,,4469023,,,0
